X,Y
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.10751458
17,0.10751458
18,0.10751458
19,0.10751458
20,0.10751458
21,0.10751458
22,0.10751458
23,0.10751458
24,0.10751458
25,0.10751458
26,0.10751458
27,0.10751458
28,0.10751458
29,0.10751458
30,0.10751458
31,0.10751458
32,0.20742019
33,0.20742019
34,0.20742019
35,0.20742019
36,0.20742019
37,0.20742019
38,0.20742019
39,0.20742019
40,0.20742019
41,0.20742019
42,0.20742019
43,0.20742019
44,0.20742019
45,0.20742019
46,0.20742019
47,0.20742019
48,0.19109266
49,0.19109266
50,0.19109266
51,0.19109266
52,0.19109266
53,0.19109266
54,0.19109266
55,0.19109266
56,0.19109266
57,0.19109266
58,0.19109266
59,0.19109266
60,0.19109266
61,0.19109266
62,0.19109266
63,0.19109266
64,0.19083913
65,0.19083913
66,0.19083913
67,0.19083913
68,0.19083913
69,0.19083913
70,0.19083913
71,0.19083913
72,0.19083913
73,0.19083913
74,0.19083913
75,0.19083913
76,0.19083913
77,0.19083913
78,0.19083913
79,0.19083913
80,0.22014484
81,0.22014484
82,0.22014484
83,0.22014484
84,0.22014484
85,0.22014484
86,0.22014484
87,0.22014484
88,0.22014484
89,0.22014484
90,0.22014484
91,0.22014484
92,0.22014484
93,0.22014484
94,0.22014484
95,0.22014484
96,0.24783394
97,0.24783394
98,0.24783394
99,0.24783394
100,0.24783394
101,0.24783394
102,0.24783394
103,0.24783394
104,0.24783394
105,0.24783394
106,0.24783394
107,0.24783394
108,0.24783394
109,0.24783394
110,0.24783394
111,0.24783394
112,0.22538888
113,0.22538888
114,0.22538888
115,0.22538888
116,0.22538888
117,0.22538888
118,0.22538888
119,0.22538888
120,0.22538888
121,0.22538888
122,0.22538888
123,0.22538888
124,0.22538888
125,0.22538888
126,0.22538888
127,0.22538888
128,0.23443551
129,0.23443551
130,0.23443551
131,0.23443551
132,0.23443551
133,0.23443551
134,0.23443551
135,0.23443551
136,0.23443551
137,0.23443551
138,0.23443551
139,0.23443551
140,0.23443551
141,0.23443551
142,0.23443551
143,0.23443551
144,0.2285235
145,0.2285235
146,0.2285235
147,0.2285235
148,0.2285235
149,0.2285235
150,0.2285235
151,0.2285235
152,0.2285235
153,0.2285235
154,0.2285235
155,0.2285235
156,0.2285235
157,0.2285235
158,0.2285235
159,0.2285235
160,0.1930474
161,0.1930474
162,0.1930474
163,0.1930474
164,0.1930474
165,0.1930474
166,0.1930474
167,0.1930474
168,0.1930474
169,0.1930474
170,0.1930474
171,0.1930474
172,0.1930474
173,0.1930474
174,0.1930474
175,0.1930474
176,0.26152453
177,0.26152453
178,0.26152453
179,0.26152453
180,0.26152453
181,0.26152453
182,0.26152453
183,0.26152453
184,0.26152453
185,0.26152453
186,0.26152453
187,0.26152453
188,0.26152453
189,0.26152453
190,0.26152453
191,0.26152453
192,0.38248304
193,0.38248304
194,0.38248304
195,0.38248304
196,0.38248304
197,0.38248304
198,0.38248304
199,0.38248304
200,0.38248304
201,0.38248304
202,0.38248304
203,0.38248304
204,0.38248304
205,0.38248304
206,0.38248304
207,0.38248304
208,0.42531297
209,0.42531297
210,0.42531297
211,0.42531297
212,0.42531297
213,0.42531297
214,0.42531297
215,0.42531297
216,0.42531297
217,0.42531297
218,0.42531297
219,0.42531297
220,0.42531297
221,0.42531297
222,0.42531297
223,0.42531297
224,0.36636856
225,0.36636856
226,0.36636856
227,0.36636856
228,0.36636856
229,0.36636856
230,0.36636856
231,0.36636856
232,0.36636856
233,0.36636856
234,0.36636856
235,0.36636856
236,0.36636856
237,0.36636856
238,0.36636856
239,0.36636856
240,0.39720106
241,0.39720106
242,0.39720106
243,0.39720106
244,0.39720106
245,0.39720106
246,0.39720106
247,0.39720106
248,0.39720106
249,0.39720106
250,0.39720106
251,0.39720106
252,0.39720106
253,0.39720106
254,0.39720106
255,0.39720106
256,0.39353397
257,0.39353397
258,0.39353397
259,0.39353397
260,0.39353397
261,0.39353397
262,0.39353397
263,0.39353397
264,0.39353397
265,0.39353397
266,0.39353397
267,0.39353397
268,0.39353397
269,0.39353397
270,0.39353397
271,0.39353397
272,0.3984673
273,0.3984673
274,0.3984673
275,0.3984673
276,0.3984673
277,0.3984673
278,0.3984673
279,0.3984673
280,0.3984673
281,0.3984673
282,0.3984673
283,0.3984673
284,0.3984673
285,0.3984673
286,0.3984673
287,0.3984673
288,0.41335645
289,0.41335645
290,0.41335645
291,0.41335645
292,0.41335645
293,0.41335645
294,0.41335645
295,0.41335645
296,0.41335645
297,0.41335645
298,0.41335645
299,0.41335645
300,0.41335645
301,0.41335645
302,0.41335645
303,0.41335645
304,0.42776793
305,0.42776793
306,0.42776793
307,0.42776793
308,0.42776793
309,0.42776793
310,0.42776793
311,0.42776793
312,0.42776793
313,0.42776793
314,0.42776793
315,0.42776793
316,0.42776793
317,0.42776793
318,0.42776793
319,0.42776793
320,0.4235941
321,0.4235941
322,0.4235941
323,0.4235941
324,0.4235941
325,0.4235941
326,0.4235941
327,0.4235941
328,0.4235941
329,0.4235941
330,0.4235941
331,0.4235941
332,0.4235941
333,0.4235941
334,0.4235941
335,0.4235941
336,0.47504884
337,0.47504884
338,0.47504884
339,0.47504884
340,0.47504884
341,0.47504884
342,0.47504884
343,0.47504884
344,0.47504884
345,0.47504884
346,0.47504884
347,0.47504884
348,0.47504884
349,0.47504884
350,0.47504884
351,0.47504884
352,0.4862244
353,0.4862244
354,0.4862244
355,0.4862244
356,0.4862244
357,0.4862244
358,0.4862244
359,0.4862244
360,0.4862244
361,0.4862244
362,0.4862244
363,0.4862244
364,0.4862244
365,0.4862244
366,0.4862244
367,0.4862244
368,0.42799646
369,0.42799646
370,0.42799646
371,0.42799646
372,0.42799646
373,0.42799646
374,0.42799646
375,0.42799646
376,0.42799646
377,0.42799646
378,0.42799646
379,0.42799646
380,0.42799646
381,0.42799646
382,0.42799646
383,0.42799646
384,0.37010843
385,0.37010843
386,0.37010843
387,0.37010843
388,0.37010843
389,0.37010843
390,0.37010843
391,0.37010843
392,0.37010843
393,0.37010843
394,0.37010843
395,0.37010843
396,0.37010843
397,0.37010843
398,0.37010843
399,0.37010843
400,0.30137122
401,0.30137122
402,0.30137122
403,0.30137122
404,0.30137122
405,0.30137122
406,0.30137122
407,0.30137122
408,0.30137122
409,0.30137122
410,0.30137122
411,0.30137122
412,0.30137122
413,0.30137122
414,0.30137122
415,0.30137122
416,0.28125972
417,0.28125972
418,0.28125972
419,0.28125972
420,0.28125972
421,0.28125972
422,0.28125972
423,0.28125972
424,0.28125972
425,0.28125972
426,0.28125972
427,0.28125972
428,0.28125972
429,0.28125972
430,0.28125972
431,0.28125972
432,0.28193802
