X,Y
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.33915073
17,0.33915073
18,0.33915073
19,0.33915073
20,0.33915073
21,0.33915073
22,0.33915073
23,0.33915073
24,0.33915073
25,0.33915073
26,0.33915073
27,0.33915073
28,0.33915073
29,0.33915073
30,0.33915073
31,0.33915073
32,0.49298748
33,0.49298748
34,0.49298748
35,0.49298748
36,0.49298748
37,0.49298748
38,0.49298748
39,0.49298748
40,0.49298748
41,0.49298748
42,0.49298748
43,0.49298748
44,0.49298748
45,0.49298748
46,0.49298748
47,0.49298748
48,0.5133565
49,0.5133565
50,0.5133565
51,0.5133565
52,0.5133565
53,0.5133565
54,0.5133565
55,0.5133565
56,0.5133565
57,0.5133565
58,0.5133565
59,0.5133565
60,0.5133565
61,0.5133565
62,0.5133565
63,0.5133565
64,0.5005883
65,0.5005883
66,0.5005883
67,0.5005883
68,0.5005883
69,0.5005883
70,0.5005883
71,0.5005883
72,0.5005883
73,0.5005883
74,0.5005883
75,0.5005883
76,0.5005883
77,0.5005883
78,0.5005883
79,0.5005883
80,0.57933664
81,0.57933664
82,0.57933664
83,0.57933664
84,0.57933664
85,0.57933664
86,0.57933664
87,0.57933664
88,0.57933664
89,0.57933664
90,0.57933664
91,0.57933664
92,0.57933664
93,0.57933664
94,0.57933664
95,0.57933664
96,0.5917829
97,0.5917829
98,0.5917829
99,0.5917829
100,0.5917829
101,0.5917829
102,0.5917829
103,0.5917829
104,0.5917829
105,0.5917829
106,0.5917829
107,0.5917829
108,0.5917829
109,0.5917829
110,0.5917829
111,0.5917829
112,0.66085947
113,0.66085947
114,0.66085947
115,0.66085947
116,0.66085947
117,0.66085947
118,0.66085947
119,0.66085947
120,0.66085947
121,0.66085947
122,0.66085947
123,0.66085947
124,0.66085947
125,0.66085947
126,0.66085947
127,0.66085947
128,0.7206577
129,0.7206577
130,0.7206577
131,0.7206577
132,0.7206577
133,0.7206577
134,0.7206577
135,0.7206577
136,0.7206577
137,0.7206577
138,0.7206577
139,0.7206577
140,0.7206577
141,0.7206577
142,0.7206577
143,0.7206577
144,0.89576733
145,0.89576733
146,0.89576733
147,0.89576733
148,0.89576733
149,0.89576733
150,0.89576733
151,0.89576733
152,0.89576733
153,0.89576733
154,0.89576733
155,0.89576733
156,0.89576733
157,0.89576733
158,0.89576733
159,0.89576733
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,1.0
174,1.0
175,1.0
176,0.9895416
177,0.9895416
178,0.9895416
179,0.9895416
180,0.9895416
181,0.9895416
182,0.9895416
183,0.9895416
184,0.9895416
185,0.9895416
186,0.9895416
187,0.9895416
188,0.9895416
189,0.9895416
190,0.9895416
191,0.9895416
192,0.7731962
193,0.7731962
194,0.7731962
195,0.7731962
196,0.7731962
197,0.7731962
198,0.7731962
199,0.7731962
200,0.7731962
201,0.7731962
202,0.7731962
203,0.7731962
204,0.7731962
205,0.7731962
206,0.7731962
207,0.7731962
208,0.60383993
209,0.60383993
210,0.60383993
211,0.60383993
212,0.60383993
213,0.60383993
214,0.60383993
215,0.60383993
216,0.60383993
217,0.60383993
218,0.60383993
219,0.60383993
220,0.60383993
221,0.60383993
222,0.60383993
223,0.60383993
224,0.48586464
225,0.48586464
226,0.48586464
227,0.48586464
228,0.48586464
229,0.48586464
230,0.48586464
231,0.48586464
232,0.48586464
233,0.48586464
234,0.48586464
235,0.48586464
236,0.48586464
237,0.48586464
238,0.48586464
239,0.48586464
240,0.4451368
241,0.4451368
242,0.4451368
243,0.4451368
244,0.4451368
245,0.4451368
246,0.4451368
247,0.4451368
248,0.4451368
249,0.4451368
250,0.4451368
251,0.4451368
252,0.4451368
253,0.4451368
254,0.4451368
255,0.4451368
256,0.42377952
257,0.42377952
258,0.42377952
259,0.42377952
260,0.42377952
261,0.42377952
262,0.42377952
263,0.42377952
264,0.42377952
265,0.42377952
266,0.42377952
267,0.42377952
268,0.42377952
269,0.42377952
270,0.42377952
271,0.42377952
272,0.43364412
273,0.43364412
274,0.43364412
275,0.43364412
276,0.43364412
277,0.43364412
278,0.43364412
279,0.43364412
280,0.43364412
281,0.43364412
282,0.43364412
283,0.43364412
284,0.43364412
285,0.43364412
286,0.43364412
287,0.43364412
288,0.4286855
289,0.4286855
290,0.4286855
291,0.4286855
292,0.4286855
293,0.4286855
294,0.4286855
295,0.4286855
296,0.4286855
297,0.4286855
298,0.4286855
299,0.4286855
300,0.4286855
301,0.4286855
302,0.4286855
303,0.4286855
304,0.42718682
305,0.42718682
306,0.42718682
307,0.42718682
308,0.42718682
309,0.42718682
310,0.42718682
311,0.42718682
312,0.42718682
313,0.42718682
314,0.42718682
315,0.42718682
316,0.42718682
317,0.42718682
318,0.42718682
319,0.42718682
320,0.4300404
321,0.4300404
322,0.4300404
323,0.4300404
324,0.4300404
325,0.4300404
326,0.4300404
327,0.4300404
328,0.4300404
329,0.4300404
330,0.4300404
331,0.4300404
332,0.4300404
333,0.4300404
334,0.4300404
335,0.4300404
336,0.38922247
337,0.38922247
338,0.38922247
339,0.38922247
340,0.38922247
341,0.38922247
342,0.38922247
343,0.38922247
344,0.38922247
345,0.38922247
346,0.38922247
347,0.38922247
348,0.38922247
349,0.38922247
350,0.38922247
351,0.38922247
352,0.35615024
353,0.35615024
354,0.35615024
355,0.35615024
356,0.35615024
357,0.35615024
358,0.35615024
359,0.35615024
360,0.35615024
361,0.35615024
362,0.35615024
363,0.35615024
364,0.35615024
365,0.35615024
366,0.35615024
367,0.35615024
368,0.29873374
369,0.29873374
370,0.29873374
371,0.29873374
372,0.29873374
373,0.29873374
374,0.29873374
375,0.29873374
376,0.29873374
377,0.29873374
378,0.29873374
379,0.29873374
380,0.29873374
381,0.29873374
382,0.29873374
383,0.29873374
384,0.15867582
385,0.15867582
386,0.15867582
387,0.15867582
388,0.15867582
389,0.15867582
390,0.15867582
391,0.15867582
392,0.15867582
393,0.15867582
394,0.15867582
395,0.15867582
396,0.15867582
397,0.15867582
398,0.15867582
399,0.15867582
