X,Y
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.74142194
17,0.74142194
18,0.74142194
19,0.74142194
20,0.74142194
21,0.74142194
22,0.74142194
23,0.74142194
24,0.74142194
25,0.74142194
26,0.74142194
27,0.74142194
28,0.74142194
29,0.74142194
30,0.74142194
31,0.74142194
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,0.7205336
49,0.7205336
50,0.7205336
51,0.7205336
52,0.7205336
53,0.7205336
54,0.7205336
55,0.7205336
56,0.7205336
57,0.7205336
58,0.7205336
59,0.7205336
60,0.7205336
61,0.7205336
62,0.7205336
63,0.7205336
64,0.41802952
65,0.41802952
66,0.41802952
67,0.41802952
68,0.41802952
69,0.41802952
70,0.41802952
71,0.41802952
72,0.41802952
73,0.41802952
74,0.41802952
75,0.41802952
76,0.41802952
77,0.41802952
78,0.41802952
79,0.41802952
80,0.3429715
81,0.3429715
82,0.3429715
83,0.3429715
84,0.3429715
85,0.3429715
86,0.3429715
87,0.3429715
88,0.3429715
89,0.3429715
90,0.3429715
91,0.3429715
92,0.3429715
93,0.3429715
94,0.3429715
95,0.3429715
96,0.41103312
97,0.41103312
98,0.41103312
99,0.41103312
100,0.41103312
101,0.41103312
102,0.41103312
103,0.41103312
104,0.41103312
105,0.41103312
106,0.41103312
107,0.41103312
108,0.41103312
109,0.41103312
110,0.41103312
111,0.41103312
112,0.5137817
113,0.5137817
114,0.5137817
115,0.5137817
116,0.5137817
117,0.5137817
118,0.5137817
119,0.5137817
120,0.5137817
121,0.5137817
122,0.5137817
123,0.5137817
124,0.5137817
125,0.5137817
126,0.5137817
127,0.5137817
128,0.5430841
129,0.5430841
130,0.5430841
131,0.5430841
132,0.5430841
133,0.5430841
134,0.5430841
135,0.5430841
136,0.5430841
137,0.5430841
138,0.5430841
139,0.5430841
140,0.5430841
141,0.5430841
142,0.5430841
143,0.5430841
144,0.44057834
145,0.44057834
146,0.44057834
147,0.44057834
148,0.44057834
149,0.44057834
150,0.44057834
151,0.44057834
152,0.44057834
153,0.44057834
154,0.44057834
155,0.44057834
156,0.44057834
157,0.44057834
158,0.44057834
159,0.44057834
160,0.34106845
161,0.34106845
162,0.34106845
163,0.34106845
164,0.34106845
165,0.34106845
166,0.34106845
167,0.34106845
168,0.34106845
169,0.34106845
170,0.34106845
171,0.34106845
172,0.34106845
173,0.34106845
174,0.34106845
175,0.34106845
176,0.25761855
177,0.25761855
178,0.25761855
179,0.25761855
180,0.25761855
181,0.25761855
182,0.25761855
183,0.25761855
184,0.25761855
185,0.25761855
186,0.25761855
187,0.25761855
188,0.25761855
189,0.25761855
190,0.25761855
191,0.25761855
192,0.15491302
193,0.15491302
194,0.15491302
195,0.15491302
196,0.15491302
197,0.15491302
198,0.15491302
199,0.15491302
200,0.15491302
201,0.15491302
202,0.15491302
203,0.15491302
204,0.15491302
205,0.15491302
206,0.15491302
207,0.15491302
208,0.09577306
209,0.09577306
210,0.09577306
211,0.09577306
212,0.09577306
213,0.09577306
214,0.09577306
215,0.09577306
216,0.09577306
217,0.09577306
218,0.09577306
219,0.09577306
220,0.09577306
221,0.09577306
222,0.09577306
223,0.09577306
224,0.123303235
225,0.123303235
226,0.123303235
227,0.123303235
228,0.123303235
229,0.123303235
230,0.123303235
231,0.123303235
232,0.123303235
233,0.123303235
234,0.123303235
235,0.123303235
236,0.123303235
237,0.123303235
238,0.123303235
239,0.123303235
240,0.13181677
241,0.13181677
242,0.13181677
243,0.13181677
244,0.13181677
245,0.13181677
246,0.13181677
247,0.13181677
248,0.13181677
249,0.13181677
250,0.13181677
251,0.13181677
252,0.13181677
253,0.13181677
254,0.13181677
255,0.13181677
256,0.11593561
257,0.11593561
258,0.11593561
259,0.11593561
260,0.11593561
261,0.11593561
262,0.11593561
263,0.11593561
264,0.11593561
265,0.11593561
266,0.11593561
267,0.11593561
268,0.11593561
269,0.11593561
270,0.11593561
271,0.11593561
272,0.08203455
273,0.08203455
274,0.08203455
275,0.08203455
276,0.08203455
277,0.08203455
278,0.08203455
279,0.08203455
280,0.08203455
281,0.08203455
282,0.08203455
283,0.08203455
284,0.08203455
285,0.08203455
286,0.08203455
287,0.08203455
288,0.06888788
289,0.06888788
290,0.06888788
291,0.06888788
292,0.06888788
293,0.06888788
294,0.06888788
295,0.06888788
296,0.06888788
297,0.06888788
298,0.06888788
299,0.06888788
300,0.06888788
301,0.06888788
302,0.06888788
303,0.06888788
304,0.1319408
305,0.1319408
306,0.1319408
307,0.1319408
308,0.1319408
309,0.1319408
310,0.1319408
311,0.1319408
312,0.1319408
313,0.1319408
314,0.1319408
315,0.1319408
316,0.1319408
317,0.1319408
318,0.1319408
319,0.1319408
320,0.19538078
321,0.19538078
322,0.19538078
323,0.19538078
324,0.19538078
325,0.19538078
326,0.19538078
327,0.19538078
328,0.19538078
329,0.19538078
330,0.19538078
331,0.19538078
332,0.19538078
333,0.19538078
334,0.19538078
335,0.19538078
336,0.21021718
337,0.21021718
338,0.21021718
339,0.21021718
340,0.21021718
341,0.21021718
342,0.21021718
343,0.21021718
344,0.21021718
345,0.21021718
346,0.21021718
347,0.21021718
348,0.21021718
349,0.21021718
350,0.21021718
351,0.21021718
352,0.24551153
353,0.24551153
354,0.24551153
355,0.24551153
356,0.24551153
357,0.24551153
358,0.24551153
359,0.24551153
360,0.24551153
361,0.24551153
362,0.24551153
363,0.24551153
364,0.24551153
365,0.24551153
366,0.24551153
367,0.24551153
368,0.29180253
369,0.29180253
370,0.29180253
371,0.29180253
372,0.29180253
373,0.29180253
374,0.29180253
375,0.29180253
376,0.29180253
377,0.29180253
378,0.29180253
379,0.29180253
380,0.29180253
381,0.29180253
382,0.29180253
383,0.29180253
384,0.31470126
385,0.31470126
386,0.31470126
387,0.31470126
388,0.31470126
389,0.31470126
390,0.31470126
391,0.31470126
392,0.31470126
393,0.31470126
394,0.31470126
395,0.31470126
396,0.31470126
397,0.31470126
398,0.31470126
399,0.31470126
400,0.30841672
401,0.30841672
402,0.30841672
403,0.30841672
404,0.30841672
405,0.30841672
406,0.30841672
407,0.30841672
408,0.30841672
409,0.30841672
410,0.30841672
411,0.30841672
412,0.30841672
413,0.30841672
414,0.30841672
415,0.30841672
416,0.121947125
417,0.121947125
418,0.121947125
419,0.121947125
420,0.121947125
421,0.121947125
422,0.121947125
423,0.121947125
424,0.121947125
425,0.121947125
426,0.121947125
427,0.121947125
428,0.121947125
429,0.121947125
430,0.121947125
431,0.121947125
